,III.L,III.L,III.L,III.L,III.L,ADM.L,ADM.L,ADM.L,ADM.L,ADM.L,AAF.L,AAF.L,AAF.L,AAF.L,AAF.L,ALW.L,ALW.L,ALW.L,ALW.L,ALW.L,AAL.L,AAL.L,AAL.L,AAL.L,AAL.L,ANTO.L,ANTO.L,ANTO.L,ANTO.L,ANTO.L,ABF.L,ABF.L,ABF.L,ABF.L,ABF.L,AZN.L,AZN.L,AZN.L,AZN.L,AZN.L,AUTO.L,AUTO.L,AUTO.L,AUTO.L,AUTO.L,AV.L,AV.L,AV.L,AV.L,AV.L,BAB.L,BAB.L,BAB.L,BAB.L,BAB.L,BA.L,BA.L,BA.L,BA.L,BA.L,BARC.L,BARC.L,BARC.L,BARC.L,BARC.L,BTRW.L,BTRW.L,BTRW.L,BTRW.L,BTRW.L,BEZ.L,BEZ.L,BEZ.L,BEZ.L,BEZ.L,BKG.L,BKG.L,BKG.L,BKG.L,BKG.L,BP.L,BP.L,BP.L,BP.L,BP.L,BATS.L,BATS.L,BATS.L,BATS.L,BATS.L,BLND.L,BLND.L,BLND.L,BLND.L,BLND.L,BT-A.L,BT-A.L,BT-A.L,BT-A.L,BT-A.L,BNZL.L,BNZL.L,BNZL.L,BNZL.L,BNZL.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L,CNA.L,CNA.L,CNA.L,CNA.L,CNA.L,CCEP.L,CCEP.L,CCEP.L,CCEP.L,CCEP.L,CCH.L,CCH.L,CCH.L,CCH.L,CCH.L,CPG.L,CPG.L,CPG.L,CPG.L,CPG.L,CTEC.L,CTEC.L,CTEC.L,CTEC.L,CTEC.L,CRDA.L,CRDA.L,CRDA.L,CRDA.L,CRDA.L,DCC.L,DCC.L,DCC.L,DCC.L,DCC.L,DGE.L,DGE.L,DGE.L,DGE.L,DGE.L,DPLM.L,DPLM.L,DPLM.L,DPLM.L,DPLM.L,EDV.L,EDV.L,EDV.L,EDV.L,EDV.L,ENT.L,ENT.L,ENT.L,ENT.L,ENT.L,EZJ.L,EZJ.L,EZJ.L,EZJ.L,EZJ.L,EXPN.L,EXPN.L,EXPN.L,EXPN.L,EXPN.L,FCIT.L,FCIT.L,FCIT.L,FCIT.L,FCIT.L,FRES.L,FRES.L,FRES.L,FRES.L,FRES.L,GAW.L,GAW.L,GAW.L,GAW.L,GAW.L,GLEN.L,GLEN.L,GLEN.L,GLEN.L,GLEN.L,GSK.L,GSK.L,GSK.L,GSK.L,GSK.L,HLN.L,HLN.L,HLN.L,HLN.L,HLN.L,HLMA.L,HLMA.L,HLMA.L,HLMA.L,HLMA.L,HIK.L,HIK.L,HIK.L,HIK.L,HIK.L,HSX.L,HSX.L,HSX.L,HSX.L,HSX.L,HWDN.L,HWDN.L,HWDN.L,HWDN.L,HWDN.L,HSBA.L,HSBA.L,HSBA.L,HSBA.L,HSBA.L,ICG.L,ICG.L,ICG.L,ICG.L,ICG.L,IHG.L,IHG.L,IHG.L,IHG.L,IHG.L,IMI.L,IMI.L,IMI.L,IMI.L,IMI.L,IMB.L,IMB.L,IMB.L,IMB.L,IMB.L,INF.L,INF.L,INF.L,INF.L,INF.L,IAG.L,IAG.L,IAG.L,IAG.L,IAG.L,ITRK.L,ITRK.L,ITRK.L,ITRK.L,ITRK.L,JD.L,JD.L,JD.L,JD.L,JD.L,KGF.L,KGF.L,KGF.L,KGF.L,KGF.L,LAND.L,LAND.L,LAND.L,LAND.L,LAND.L,LGEN.L,LGEN.L,LGEN.L,LGEN.L,LGEN.L,LLOY.L,LLOY.L,LLOY.L,LLOY.L,LLOY.L,LMP.L,LMP.L,LMP.L,LMP.L,LMP.L,LSEG.L,LSEG.L,LSEG.L,LSEG.L,LSEG.L,MNG.L,MNG.L,MNG.L,MNG.L,MNG.L,MKS.L,MKS.L,MKS.L,MKS.L,MKS.L,MRO.L,MRO.L,MRO.L,MRO.L,MRO.L,MTLN.L,MTLN.L,MTLN.L,MTLN.L,MTLN.L,MNDI.L,MNDI.L,MNDI.L,MNDI.L,MNDI.L,NG.L,NG.L,NG.L,NG.L,NG.L,NWG.L,NWG.L,NWG.L,NWG.L,NWG.L,NXT.L,NXT.L,NXT.L,NXT.L,NXT.L,PSON.L,PSON.L,PSON.L,PSON.L,PSON.L,PSH.L,PSH.L,PSH.L,PSH.L,PSH.L,PSN.L,PSN.L,PSN.L,PSN.L,PSN.L,PHNX.L,PHNX.L,PHNX.L,PHNX.L,PHNX.L,PCT.L,PCT.L,PCT.L,PCT.L,PCT.L,PRU.L,PRU.L,PRU.L,PRU.L,PRU.L,RKT.L,RKT.L,RKT.L,RKT.L,RKT.L,REL.L,REL.L,REL.L,REL.L,REL.L,RTO.L,RTO.L,RTO.L,RTO.L,RTO.L,RMV.L,RMV.L,RMV.L,RMV.L,RMV.L,RIO.L,RIO.L,RIO.L,RIO.L,RIO.L,RR.L,RR.L,RR.L,RR.L,RR.L,SGE.L,SGE.L,SGE.L,SGE.L,SGE.L,SBRY.L,SBRY.L,SBRY.L,SBRY.L,SBRY.L,SDR.L,SDR.L,SDR.L,SDR.L,SDR.L,SMT.L,SMT.L,SMT.L,SMT.L,SMT.L,SGRO.L,SGRO.L,SGRO.L,SGRO.L,SGRO.L,SVT.L,SVT.L,SVT.L,SVT.L,SVT.L,SHEL.L,SHEL.L,SHEL.L,SHEL.L,SHEL.L,SMIN.L,SMIN.L,SMIN.L,SMIN.L,SMIN.L,SN.L,SN.L,SN.L,SN.L,SN.L,SPX.L,SPX.L,SPX.L,SPX.L,SPX.L,SSE.L,SSE.L,SSE.L,SSE.L,SSE.L,STAN.L,STAN.L,STAN.L,STAN.L,STAN.L,STJ.L,STJ.L,STJ.L,STJ.L,STJ.L,TSCO.L,TSCO.L,TSCO.L,TSCO.L,TSCO.L,BBOX.L,BBOX.L,BBOX.L,BBOX.L,BBOX.L,ULVR.L,ULVR.L,ULVR.L,ULVR.L,ULVR.L,UU.L,UU.L,UU.L,UU.L,UU.L,VOD.L,VOD.L,VOD.L,VOD.L,VOD.L,WEIR.L,WEIR.L,WEIR.L,WEIR.L,WEIR.L,WTB.L,WTB.L,WTB.L,WTB.L,WTB.L
Ticker,III.L,III.L,III.L,III.L,III.L,ADM.L,ADM.L,ADM.L,ADM.L,ADM.L,AAF.L,AAF.L,AAF.L,AAF.L,AAF.L,ALW.L,ALW.L,ALW.L,ALW.L,ALW.L,AAL.L,AAL.L,AAL.L,AAL.L,AAL.L,ANTO.L,ANTO.L,ANTO.L,ANTO.L,ANTO.L,ABF.L,ABF.L,ABF.L,ABF.L,ABF.L,AZN.L,AZN.L,AZN.L,AZN.L,AZN.L,AUTO.L,AUTO.L,AUTO.L,AUTO.L,AUTO.L,AV.L,AV.L,AV.L,AV.L,AV.L,BAB.L,BAB.L,BAB.L,BAB.L,BAB.L,BA.L,BA.L,BA.L,BA.L,BA.L,BARC.L,BARC.L,BARC.L,BARC.L,BARC.L,BTRW.L,BTRW.L,BTRW.L,BTRW.L,BTRW.L,BEZ.L,BEZ.L,BEZ.L,BEZ.L,BEZ.L,BKG.L,BKG.L,BKG.L,BKG.L,BKG.L,BP.L,BP.L,BP.L,BP.L,BP.L,BATS.L,BATS.L,BATS.L,BATS.L,BATS.L,BLND.L,BLND.L,BLND.L,BLND.L,BLND.L,BT-A.L,BT-A.L,BT-A.L,BT-A.L,BT-A.L,BNZL.L,BNZL.L,BNZL.L,BNZL.L,BNZL.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L,CNA.L,CNA.L,CNA.L,CNA.L,CNA.L,CCEP.L,CCEP.L,CCEP.L,CCEP.L,CCEP.L,CCH.L,CCH.L,CCH.L,CCH.L,CCH.L,CPG.L,CPG.L,CPG.L,CPG.L,CPG.L,CTEC.L,CTEC.L,CTEC.L,CTEC.L,CTEC.L,CRDA.L,CRDA.L,CRDA.L,CRDA.L,CRDA.L,DCC.L,DCC.L,DCC.L,DCC.L,DCC.L,DGE.L,DGE.L,DGE.L,DGE.L,DGE.L,DPLM.L,DPLM.L,DPLM.L,DPLM.L,DPLM.L,EDV.L,EDV.L,EDV.L,EDV.L,EDV.L,ENT.L,ENT.L,ENT.L,ENT.L,ENT.L,EZJ.L,EZJ.L,EZJ.L,EZJ.L,EZJ.L,EXPN.L,EXPN.L,EXPN.L,EXPN.L,EXPN.L,FCIT.L,FCIT.L,FCIT.L,FCIT.L,FCIT.L,FRES.L,FRES.L,FRES.L,FRES.L,FRES.L,GAW.L,GAW.L,GAW.L,GAW.L,GAW.L,GLEN.L,GLEN.L,GLEN.L,GLEN.L,GLEN.L,GSK.L,GSK.L,GSK.L,GSK.L,GSK.L,HLN.L,HLN.L,HLN.L,HLN.L,HLN.L,HLMA.L,HLMA.L,HLMA.L,HLMA.L,HLMA.L,HIK.L,HIK.L,HIK.L,HIK.L,HIK.L,HSX.L,HSX.L,HSX.L,HSX.L,HSX.L,HWDN.L,HWDN.L,HWDN.L,HWDN.L,HWDN.L,HSBA.L,HSBA.L,HSBA.L,HSBA.L,HSBA.L,ICG.L,ICG.L,ICG.L,ICG.L,ICG.L,IHG.L,IHG.L,IHG.L,IHG.L,IHG.L,IMI.L,IMI.L,IMI.L,IMI.L,IMI.L,IMB.L,IMB.L,IMB.L,IMB.L,IMB.L,INF.L,INF.L,INF.L,INF.L,INF.L,IAG.L,IAG.L,IAG.L,IAG.L,IAG.L,ITRK.L,ITRK.L,ITRK.L,ITRK.L,ITRK.L,JD.L,JD.L,JD.L,JD.L,JD.L,KGF.L,KGF.L,KGF.L,KGF.L,KGF.L,LAND.L,LAND.L,LAND.L,LAND.L,LAND.L,LGEN.L,LGEN.L,LGEN.L,LGEN.L,LGEN.L,LLOY.L,LLOY.L,LLOY.L,LLOY.L,LLOY.L,LMP.L,LMP.L,LMP.L,LMP.L,LMP.L,LSEG.L,LSEG.L,LSEG.L,LSEG.L,LSEG.L,MNG.L,MNG.L,MNG.L,MNG.L,MNG.L,MKS.L,MKS.L,MKS.L,MKS.L,MKS.L,MRO.L,MRO.L,MRO.L,MRO.L,MRO.L,MTLN.L,MTLN.L,MTLN.L,MTLN.L,MTLN.L,MNDI.L,MNDI.L,MNDI.L,MNDI.L,MNDI.L,NG.L,NG.L,NG.L,NG.L,NG.L,NWG.L,NWG.L,NWG.L,NWG.L,NWG.L,NXT.L,NXT.L,NXT.L,NXT.L,NXT.L,PSON.L,PSON.L,PSON.L,PSON.L,PSON.L,PSH.L,PSH.L,PSH.L,PSH.L,PSH.L,PSN.L,PSN.L,PSN.L,PSN.L,PSN.L,PHNX.L,PHNX.L,PHNX.L,PHNX.L,PHNX.L,PCT.L,PCT.L,PCT.L,PCT.L,PCT.L,PRU.L,PRU.L,PRU.L,PRU.L,PRU.L,RKT.L,RKT.L,RKT.L,RKT.L,RKT.L,REL.L,REL.L,REL.L,REL.L,REL.L,RTO.L,RTO.L,RTO.L,RTO.L,RTO.L,RMV.L,RMV.L,RMV.L,RMV.L,RMV.L,RIO.L,RIO.L,RIO.L,RIO.L,RIO.L,RR.L,RR.L,RR.L,RR.L,RR.L,SGE.L,SGE.L,SGE.L,SGE.L,SGE.L,SBRY.L,SBRY.L,SBRY.L,SBRY.L,SBRY.L,SDR.L,SDR.L,SDR.L,SDR.L,SDR.L,SMT.L,SMT.L,SMT.L,SMT.L,SMT.L,SGRO.L,SGRO.L,SGRO.L,SGRO.L,SGRO.L,SVT.L,SVT.L,SVT.L,SVT.L,SVT.L,SHEL.L,SHEL.L,SHEL.L,SHEL.L,SHEL.L,SMIN.L,SMIN.L,SMIN.L,SMIN.L,SMIN.L,SN.L,SN.L,SN.L,SN.L,SN.L,SPX.L,SPX.L,SPX.L,SPX.L,SPX.L,SSE.L,SSE.L,SSE.L,SSE.L,SSE.L,STAN.L,STAN.L,STAN.L,STAN.L,STAN.L,STJ.L,STJ.L,STJ.L,STJ.L,STJ.L,TSCO.L,TSCO.L,TSCO.L,TSCO.L,TSCO.L,BBOX.L,BBOX.L,BBOX.L,BBOX.L,BBOX.L,ULVR.L,ULVR.L,ULVR.L,ULVR.L,ULVR.L,UU.L,UU.L,UU.L,UU.L,UU.L,VOD.L,VOD.L,VOD.L,VOD.L,VOD.L,WEIR.L,WEIR.L,WEIR.L,WEIR.L,WEIR.L,WTB.L,WTB.L,WTB.L,WTB.L,WTB.L
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02,2420.0090088307247,2421.008599499387,2329.044305656957,2343.04052734375,1518998,2686.9916438522823,2705.2892730589324,2669.0117741164677,2678.001708984375,312536,129.91218137277104,131.71096847224413,129.41251913672193,129.6123809814453,1822246,1105.4532227005586,1113.4492677110509,1101.4552001953125,1101.4552001953125,153259,1945.1398509437738,1954.943929633161,1897.0995359481474,1929.649169921875,3637365,1682.3032432784826,1697.0271255815169,1636.3222871342102,1650.8162841796875,1749302,2373.358074495532,2380.593059456384,2363.364987866077,2369.36083984375,680562,10626.354321642102,10832.244933968877,10528.406360438103,10782.271484375,1688733,719.9714706186815,723.370355084761,699.7778684960659,702.7769165039062,2372930,433.52636656254543,436.22156922128175,430.9310223290565,432.9274597167969,3215655,394.9336718604678,419.9294738769531,391.9341756184896,419.9294738769531,1952080,1115.0268234198238,1130.520248577159,1113.430454961742,1115.526611328125,4781214,153.97365428358194,155.37250027760226,153.2742160402939,155.15267944335938,94542523.0,563.0535809002004,570.9459464577262,552.4638816992522,553.862548828125,1638401,520.6473661357459,527.6426282527328,520.2876244368236,525.6439819335938,1218408,4879.5138056001615,4912.658459644523,4826.689757214707,4876.40673828125,235265,468.220280299936,472.1154820317572,467.65899403204435,470.4175720214844,33328827.0,2299.119554349902,2338.5529987254217,2286.0215439369003,2327.571533203125,10500029,398.84994923152374,402.9453343460458,395.55368075186465,396.8522033691406,2205337,123.827506697337,125.1262250560419,123.4778540997949,124.97637176513672,11708109,3196.306252776955,3209.299367625642,3153.3290267389907,3163.32373046875,320876,1419.3696620396204,1420.529181280168,1396.3798717389786,1399.3785400390625,1063294,140.88906050676673,142.1880407097319,140.0896869013433,141.18882751464844,17840443,6046.327228483607,6096.296875,6026.339369877049,6096.296875,58692,2304.612349402673,2313.60693359375,2283.624986290159,2313.60693359375,448972,20.410419133223805,20.533772798029954,20.258598402764296,20.277576446533203,2046982,244.26635480173107,245.26580799691072,240.8682200382984,241.66778564453125,2764251.0,5031.553671701494,5067.521886987684,4926.646377116773,4948.626953125,284227.0,5733.498509114584,5799.446731770834,5667.550286458333,5695.5283203125,160833,2864.0811900710314,2876.5706423214724,2789.644054658406,2817.120849609375,2976379.0,3510.6706233016307,3584.6426125169837,3424.7031763756795,3448.694091796875,199745,1761.7107643644174,1789.6744272908365,1744.7328261590912,1754.7198486328125,502763,992.1158110444649,1006.3060374756097,982.722325542734,984.720947265625,7660542,505.3006039862742,510.69740015810237,496.9055843301519,503.3017883300781,3335220,3211.015379764574,3221.012314321749,3117.5540483521772,3121.04296875,5870840,968.6418043752449,968.6418043752449,952.647718854085,956.646240234375,395278,599.5729890679728,599.5729890679728,569.1945998918416,570.5936279296875,827199,9890.918980012691,9958.85660532995,9676.116194083123,9840.96484375,55263,474.75582519802566,477.654328346225,465.91036845974753,468.4590759277344,17342921.0,1458.8997763177522,1479.3815229378038,1451.906009179198,1478.482421875,10462801,320.79106872006565,324.0394592285156,317.842517442179,324.0394592285156,12626491,2284.6500824852815,2286.6497762117456,2209.450662545163,2223.659423828125,615979,1783.1120601368993,1789.605185285857,1768.6273963430701,1784.6104736328125,339648,1037.4633784434243,1068.44735217343,1037.4633784434243,1054.45458984375,639233,815.7951689174743,820.9912675428595,799.4072949745221,804.6034545898438,1733276,631.5307242135376,633.5270280290238,624.8430942471872,629.3347778320312,39992864,1705.7001550167274,1705.7001550167274,1638.512342454754,1649.7427978515625,523595,92.60729334936214,93.7283786599565,92.03371275630639,92.789794921875,413660,1699.3023545680312,1699.3023545680312,1653.3212320326609,1660.318359375,643934,1819.9321921920146,1831.915284815501,1805.452621938635,1814.43994140625,1731853.0,781.6293124727613,784.6278903978487,769.2351659799108,772.83349609375,5409812,154.42855013333835,157.8769516005324,154.42855013333835,155.9278564453125,17285064.0,4261.451629205594,4264.449836261789,4199.488683377557,4225.47314453125,262390,166.26807053986218,166.71798108081248,159.919283748684,160.5691680908203,12448352,244.59313408738407,246.79127192171845,237.19937833166628,238.39837646484375,4457868,705.0850345685014,719.6660888046346,704.8852815742964,707.681640625,1353781,250.47501504807443,252.07231103294572,246.68146374165616,248.07908630371094,7541483,47.78047189245073,48.16499115294372,47.65063258724051,48.01018524169922,104802741,189.73947143554688,194.03357831034563,189.73947143554688,189.73947143554688,2107270,9294.571624769214,9344.553188679567,9038.666017548208,9136.6298828125,744898,222.50656151759208,224.80147528676966,222.15235129925955,223.7039031982422,4430041,276.14610964771816,280.950164592177,275.3462474669053,275.9461364746094,6353464,566.8286981579106,569.8277917989577,556.631767575007,559.0310668945312,4014484,,,,,,1702.402872848554,1708.4416363766331,1682.090446717614,1683.7373046875,998306,1057.4156015094009,1063.409454706431,1051.4217483123707,1056.4166259765625,4496011,219.15802721455654,221.15491128940442,218.28138913357188,219.85693359375,11449770,8146.474265963069,8190.444441098296,7986.582720016787,8036.548828125,209353,966.8147571989023,971.8117322495515,960.6184959364512,967.0145874023438,1223936,3588.871993676429,3608.8657095186377,3566.87890625,3566.87890625,151354,1394.7854335980005,1411.271078049553,1370.3067494123623,1377.3006591796875,617147,533.9990991359972,537.1919309685904,528.6111916123585,529.6089477539062,2042954,258.0,259.5,252.0,254.0,1674980,885.4588495664486,885.8586296538914,852.8787853698137,855.6770629882812,4253194,5637.409953633158,5674.85400390625,5618.687928496612,5674.85400390625,1117506,3108.944636675446,3122.93988584376,3052.6866344252157,3065.959228515625,2040258,442.7302081686913,443.7295991577854,431.63696208994816,432.2366027832031,6158329,578.6236690643608,580.2232182693717,556.8303221598032,557.0302734375,1759927,5867.977060561795,5889.943284031653,5807.070713668096,5881.95556640625,1715146.0,299.2628209579289,305.2620758826889,297.26306931634224,298.06298828125,23479714.0,1171.945787951037,1187.4384614804537,1160.9509873817735,1164.9490966796875,2046095,301.01421975358505,304.10425376494027,298.1179376775469,298.41754150390625,3865657,429.69689829206357,430.4957953322007,424.30447278906354,427.5,1692364,814.7270315113444,814.7270315113444,785.228696433364,787.929443359375,2323410,889.2501991968902,894.6284268504338,871.6689412137795,875.26513671875,2236617,2576.6383607585913,2592.623709254961,2536.6749895176667,2545.666748046875,497677,2579.6853351063505,2592.174129331304,2560.2028161154235,2573.191162109375,8129974,1762.054363594132,1767.9012013752551,1730.571259536721,1737.5675048828125,413474,1076.2302709217652,1076.2302709217652,1058.168237870136,1066.737060546875,1318161.0,10555.094621879589,10555.094621879589,10140.287399523526,10210.2548828125,245365,1864.5510113106977,1865.050623050063,1826.5805191189472,1836.57275390625,10757537,662.494956068669,668.0889782512759,654.1038618244896,658.099609375,2524196,689.6178520979538,689.6178520979538,658.4351196289062,658.4351196289062,1137444,291.78216217921533,293.98053313328467,290.88283969611837,292.88134765625,16797049,169.2003151011886,169.79961395263672,167.50232200982282,167.80197143554688,8527392,4066.6372158594363,4094.4216403961477,4057.0197368619883,4086.941162109375,4431933,1057.521508110894,1064.01549942192,1041.0367609367515,1043.034912109375,1220155,68.53567224169534,70.13370439879895,68.38585506008785,69.67427062988281,62468660,1898.3186682640076,1923.8095192596538,1887.3226148933368,1897.81884765625,550256,3651.6198598774636,3673.6055295318984,3612.645263671875,3612.645263671875,886771
